ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,873,"КП ""Заставнівська обласна редакція газети ""Голос краю""","Чернівецька обл., Заставнівський р-н, м. Заставна, вул. Вʼячеслава Чорновола, буд. 4",02476347,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №63 від 21.03.2019 без пдв,1600,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,874,"ПП ""Газета ""Рідне слово""","Чернівецька обл., Кельменецький р-н, смт Кельменці, вул. Олександра Довженка, буд. 7",02476356,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №99 від 20.03.2019 без ПДВ,1750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,875,"ТОВ ""БУКРЕК-1""","м. Чернівці, вул. РАДІЩЕВА, буд. 10",31289920,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №СФ-0000007 від 21.03.2019 без ПДВ,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,876,"Колективне підприємство ""Редакція газети ""Буковина""","м. Чернівці, вул. Українська, буд. 22",02476296,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №50 від 20.03.2019 без ПДВ,5600,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,877,"ПП ""Медіа-центр ""Хотинські вісті""","Чернівецька обл., Хотинський р-н, м. Хотин, вул. Незалежності, буд. 44Г",02476333,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №59 від 21.03.2019 без ПДВ,2600,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,878,"РЕДАКЦІЯ РАЙОННОЇ ГАЗЕТИ ""МАЛОВИСКІВСЬКІ ВІСТІ""","Кіровоградська обл., Маловисківський р-н, м. Мала Виска, вул. ШЕВЧЕНКА, буд. 62",02473435,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №87 від 22.03.2019 без ПДВ,4800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,879,"Дочірнє підприємство ""Редакція газети ""Собитія""","Донецька обл., м. Бахмут, вул. МИРУ, буд. 52",31132825,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №54 від 21.03.2019, в т.ч. ПДВ (20%) 598,00 грн",3588,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,880,"ТОВ ""Катлайф""","Донецька обл., м. Краматорськ, вул. Румʼянцева, буд. 31",31279624,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №029 від 21.03.2019, в т.ч.ПДВ (20%) 500,00 грн",3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,881,"ТОВ ""Редакція газети ""Степовий маяк""","Одеська обл., Березівський р-н, м. Березівка, пл. Тараса Шевченка, буд. 1",02474363,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №75 від 18.03.2019 без ПДВ,3600,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,882,"РЕДАКЦІЯ БОБРОВИЦЬКОЇ РАЙОННОЇ ГАЗЕТИ ""НАШЕ ЖИТТЯ""","Чернігівська обл., Бобровицький р-н, м. Бобровиця, вул. Лупицька, буд. 6",02476184,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №82 від 21.03.2019 без ПДВ,2800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,883,"ПП ""Бахмач Інформ Солюшин""","Чернігівська обл., Бахмацький р-н, м. Бахмач, вул. ДРУЖБИ, буд. 4",36463570,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №82 від 21.03.2019 без ПДВ,3010,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,884,"Ніжинська міська газета ""Вісті""","Чернігівська обл., м. Ніжин, ПЛОЩА ЛЕНІНА, буд. 1, кімната 9""Б""",22830067,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №57 від 22.03.2019 без ПДВ,2400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,885,"ТОВ ""Новини Придесення""","Чернігівська обл., Козелецький р-н, смт Козелець, вул. Фавста Сидорука, буд. 4",02476132,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №68 від 20.03.2019, в т.ч. ПДВ (20%) 426,67 грн",2560,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,886,"ТОВ ""Редакція газети ""Деснянська правда""","м. Чернігів, просп. Перемоги, буд. 62",36339389,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №ДП 00000028 від 11.03.2019, в т.ч. ПДВ (20%) 1666,67 грн",10000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,887,"ТОВ ""Чернігівський край""","м. Чернігів, вул. Шевченка, буд. 106",02476089,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №СФ-0000023 від 07.03.2019 без ПДВ,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,888,"ТОВ ""Газета ""Прилуччина""","Чернігівська обл., м. Прилуки, вул. Київська, буд. 220",02476238,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №53 від 07.03.2019 без ПДВ,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,889,"ТОВ ""Редакція Чернігівської обласної молодіжної газети ""Гарт""","м. Чернігів, просп. Перемоги, буд. 62",14221006,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №16 від 07.03.2019, в т.ч. ПДВ (20%) 2700,00 грн",16200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,890,Кушнірук Зіна Антонівна,"Тернопільська обл., м. Тернопіль, вул. ПРОТАСЕВИЧА, буд. 22, кв. 27",,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №СФ-0000028 від 21.03.2019 без ПДВ,3200,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,891,"ПП ""Агентство тернопільських новин""","м. Тернопіль, вул. Оболоня, буд. 11, кв. 68",33706065,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №СФ-0000020 від 19.03.2019 без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,892,"ТОВ ""Редакція газети ""Вісті Ковельщини""","Волинська обл., м. Ковель, вул. Грушевського, буд. 2",02471672,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №93 від 19.03.2019 без ПДВ,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,893,"ТОВ ""Редакція газети ""Новий день""","Херсонська обл., м. Херсон, МИКОЛАЇВСЬКЕ ШОСЕ 5 КМ",14122988,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №НД-0000162 від 21.03.2019, в т.ч. ПДВ (20%) 1920,00 грн",11520,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,894,"ТОВ ""Видавництво ""АСНА""","Донецька обл., м. Словʼянськ, вул. Світлодарська, буд. 4",32975733,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №120 від 21.03.2019 без ПДВ,3200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,895,"ДЗМІ ПП ""ГАЗЕТА ""ПРОВІНЦІЯ""","Донецька обл., м. Костянтинівка, вул. Островського, буд. 438",23597348,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №174 від 18.03.2019 без ПДВ,"2534,4",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,896,"ПП ""ВИЗИТ ВЕНАЛ НІКОПОЛЬСЬКИЙ КРАЙ""","Дніпропетровська обл., м. Нікополь, вул. ПАТРІОТІВ УКРАЇНИ, буд. 175 В",42112151,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №11 від 21.03.2019 без ПДВ,2000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,897,"ТОВ ""Газета ""Наше місто""","м. Дніпро, вул. СТАРОКОЗАЦЬКА, буд. 58",19087191,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №205 від 20.03.2019, в т.ч. ПДВ (20%) 1320,00 грн",7920,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,898,Легеновська Людмила Петрівна,"Сумська обл., м. Охтирка, пров. СКОВОРОДИ, буд. 2",,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №534 від 11.03.2019 без ПДВ,5760,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,899,"ПП ""ЛЕБЕДИНЩИНА""","Сумська обл., м. Лебедин, пл. Соборна, буд. 29",02475090,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №109 від 21.03.2019 без ПДВ,2140,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,900,"ТОВ ""Торговий дім Петро і Павел""","Сумська обл., м. Суми, вул. ПЕТРОПАВЛІВСЬКА, буд. 70",21111962,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №4/4048 від 06.03.2019 без ПДВ ПДВ (20%) 636,00 грн",3816,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,901,"ТОВ ""Великописарівська газета ""Ворскла""","Сумська обл., Великописарівський р-н, смт Велика Писарівка, вул. ГРАЙВОРОНСЬКА, буд. 13",02475055,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №80 від 22.03.2019 без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1110,2019-03-22,902,"ТОВ ""Видавничий будинок ""Кераміст""","м. Запоріжжя, вул. Сєдова, буд. 16",31122120,+;1110;Виготовлення друкованих матеріалів згідно з рахунком-фактурою №К-00001486 від 22.03.2019 без ПДВ,7992,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-22,903,"ТОВ ""Телеканал ""СТБ""","м. Київ, вул. Івана Шевцова, буд. 1",20044726,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №222 від 20.03.2019, в т.ч.ПДВ (20%) 110148,00 грн",660888,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-22,904,ТОВ ТЕЛЕРАДІОКОМПАНІЯ ЄВРОПА МІКС,"Чернігівська обл., м. Прилуки, вул. ПИРЯТИНСЬКА, буд. 129",31050470,+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №СФ-0000049 від 15.03.2019 без ПДВ,3300,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-22,905,"ТОВ ТЕЛЕРАДІОКОМПАНІЯ ""ГАЛАКТИКА-ПЛЮС""","Чернігівська обл., м. Прилуки, вул. ПИРЯТИНСЬКА, буд. 129",32399418,+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №СФ-0000037 від 15.03.2019 без ПДВ,3750,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-22,906,"ТОВ ВИРОБНИЧО-КОМЕРЦІЙНА ФІРМА ТЕЛЕРАДІОКОМПАНІЯ ""ТТ""","Дніпропетровська обл., м. Нікополь, вул. К. ЛІБКНЕХТА, буд. 173/1",13431994,+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №36 від 21.03.2019 без ПДВ,6699,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,908,"ТОВ ""РЕДАКЦІЯ ГАЗЕТИ ""НЕДЕЛЯ""","Сумська обл., м. Глухів, ПЛОЩА РУДЧЕНКА, буд. 1",30941718,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №34 від 22.03.2019 без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,909,"ПП ""Редакція газети ""Новини Рокитнівщини""","Рівненська обл., Рокитнівський р-н, смт Рокитне, вул. Незалежності, буд. 36",34132435,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №38 від 22.03.2019 без ПДВ,3885,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,910,"ПП ""РГ ""Сарненські новини""","Рівненська обл., Сарненський р-н, м. Сарни, вул. Георгія Залоги, буд. 14",02474956,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №138 від 21.03.2019 без ПДВ,3840,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,911,"Колективне підприємство ""Герцаївська газета""","Чернівецька обл., Герцаївський р-н, м. Герца, вул. Шевченка, буд. 9",21420077,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №15 від 22.03.2019 без ПДВ,2000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,912,"ПП ""РГ ""ДНІСТРОВІ ЗОРІ""","Чернівецька обл., Сокирянський р-н, м. Сокиряни, вул. ГЕТЬМАНА САГАЙДАЧНОГО, буд. 11",02476379,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №59 від 22.03.2019 без ПДВ,2800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,913,"ПП ""Інформаційне агентство ""Новоселиччина""","Чернівецька обл., Новоселецький р-н, м. Новоселиця, вул. Пірогова, буд. 18, кв. 6",38662504,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №17 від 22.03.2019 без ПДВ,1800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,914,"ТОВ ""Краснопільська газета ""Перемога""","Сумська обл., Краснопільський р-н, смт Краснопілля, вул. Мезенівська, буд. 1",35906306,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №87 від 07.03.2019 без ПДВ,2800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,915,"ТОВ ""Сумська громадсько-ділова газета ""Ваш шанс""","Сумська обл., м. Суми, вул. КООПЕРАТИВНА, буд. 19",21120470,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №СФ-00378 від 21.03.2019, в т.ч. ПДВ (20%) 841,17 грн",5047,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,916,"ТОВ ""Редакція газети ""Новини дня""","Запорізька обл., Камʼянсько-Дніпровський р-н, м. Камʼянка-Дніпровська, вул. НАБЕРЕЖНА, буд. 68",36418659,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №48 від 21.03.2019 без ПДВ,2000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,917,"ТОВ ""Редакція районної газети ""Червоний промінь""","Запорізька обл., Запорізький р-н, смт Кушугум, вул. ЦЕНТРАЛЬНА, буд. 192",05428234,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №49 від 21.03.2019 без ПДВ,3200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,918,"ПП ""Редакція районної газети ""Трудова слава""","Запорізька обл., Оріхівський р-н, м. Оріхів, вул. ПОКРОВСЬКА, буд. 25",02472861,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №47 від 20.03.2019 без ПДВ,2400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-22,919,"ТОВ ""РЕДАКЦІЯ ГАЗЕТИ ""ПОЛОГІВСЬКІ ВІСТІ""","Запорізька обл., Пологівський р-н, м. Пологи, вул. ЄДНОСТІ, буд. 38",02472832,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №117 від 22.03.2019 без ПДВ,4800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-25,925,"ТОВ ""РЕДАКЦІЯ ГАЗЕТИ ""ГОЛОС ГУЛЯЙПІЛЛЯ""","Запорізька обл., Гуляйпільський р-н, м. Гуляйполе, вул. ШЕВЧЕНКА, буд. 19",02472884,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №131 від 21.03.2019 без ПДВ,4800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-25,926,"Колективне підприємство ""Редакція газети ""Час""","м. Чернівці, вул. РУСЬКА, буд. 20",30749802,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №10 ВІД 20.03.2019 без ПДВ,6800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-25,931,"ТОВ ""Телеканал ""СТБ""","м. Київ, вул. Івана Шевцова, буд. 1",20044726,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №222 від 20.03.2019, в т.ч.ПДВ (20%) 72126,00 грн",432756,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-25,932,"ТОВ ""Телерадіокомпанія ""Україна""","Донецька обл., м. Маріуполь, вул. Харлампіївська, буд. 17/25",05744121,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №265 від 19.03.2019, в т.ч. ПДВ (20%) 402285,00 грн",2413710,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-25,933,"ТОВ ""Телерадіокомпанія ""Студія 1+1""","м. Київ, вул. Кирилівська, буд. 23",23729809,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №239 від 19.03.2019, в т.ч.ПДВ (20%) 83490,00 грн",500940,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-25,934,"ТОВ ""Інтер реклама центр""","м. Київ, вул. ВОРОВСЬКОГО, буд. 22, ЛІТЕРА А",30524103,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №72 від 19.03.2019. в т.ч. ПДВ (20%) 160035,00 грн",960210,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-25,935,"ТОВ ""Міжнародна комерційна телерадіокомпанія"" (ICTV)","м. Київ, вул. Паньківська, буд. 11",14323764,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №100 від 20.03.2019, в т.ч.ПДВ (20%) 94671,00 грн",568026,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-25,941,ГОЛОБСЬКА СЕЛИЩНА РАДА,"Волинська обл., Ковельський р-н, смт Голоби, вул. Ковельська, буд. 1",04333141,+;1340;Оренда приміщення згідно з рахунком №49 від 22.03.2019 без ПДВ,400,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-25,942,"ДП ""ТЕЛЕРАДІОКОМПАНІЯ ""АВЕРС"" ВАТ ""КОРПОРАЦІЯ ""АВЕРС""","м. Луцьк, вул. Електроапаратна, буд. 3",21755180,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №СФ-0000071 від 25.03.2019, в т.ч. ПДВ (20%) 1710,00 грн",10260,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1110,2019-03-25,944,"ТОВ ""Видавничий будинок ""Кераміст""","м. Запоріжжя, вул. Сєдова, буд. 16",31122120,+;1110;Виготовлення друкованих матеріалів згідно з рахунком-фактурою №К-00001498 від 25.03.2019 без ПДВ,5850,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-25,945,ВІДДІЛ КУЛЬТУРИ ТА ТУРИЗМУ МАНЕВИЦЬКОЇ РАЙОННОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ,"Волинська обл., Маневицький р-н, смт Маневичі, вул. Некрасова, буд. 5",02226932,+;1340;Оренда приміщення згідно з рахунком №21 ВІД 22.03.2019 без ПДВ,1600,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-25,920,"ТОВ МЦ ""ГАЗЕТА ""ТАВРІЯ""","Запорізька обл., м. Токмак, вул. Дружби, буд. 319",02472813,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №64 від 12.03.2019 без ПДВ,2800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-25,921,"ПП ""Редакція районної газети ""Наше життя"" Новомиколаївського району Запорізької області","Запорізька обл., Новомиколаївський р-н, смт Новомиколаївка, вул. Космічна, буд. 3",02472759,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №42 від 18.03.2019 без ПДВ,3200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-25,922,"ТОВ ""Редакція міськрайонної газети ""Новий день""","Запорізька обл., м. Мелітополь, вул. Михайла Грушевського, буд. 21",02472803,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком-фактурою №СФ-0424 від 22.03.2019 без ПДВ,2600,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-25,923,"ТОВ "" РЕДАКЦІЯ ГАЗЕТИ "" ДНІПРОВСЬКІ ВОГНІ ""","Запорізька обл., Вільнянський р-н, м. Вільнянськ, ПРОВУЛ. ПОЛІГРАФІЧНИЙ, буд. 10",02472855,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №132 від 13.03.2019 без ПДВ,3200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-25,924,"ТОВ ""МПК ""Обʼєднання ""ТАТА""","м. Запоріжжя, вул. МАКАРЕНКА, буд. 13",39279401,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №123 від 22.03.2019, в т.ч. ПДВ (20%) 1666,67 грн",10000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-26,936,Дубницький Іван Петрович,"Житомирська обл., Овруцький р-н, м. Овруч, вул. БАЗАРНА, буд. 10/9, кв. 62",,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №12 від 12.03.2019 без ПДВ,2800,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-26,937,Зленко Людмила Василівна,"Сумська обл., Тростянецький р-н, м. Тростянець, вул. 50 РОКІВ СРСР, буд. 11А, кв. 47",,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №17 від 22.03.2019 без ПДВ, поповнення карткового рах.1125705400",2400,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-26,938,"ПП ""Медіа ресурс""","Житомирська обл., Житомирський р-н, с. Зарічани, вул. Лісова, буд. 9, кв. 21",38508199,"+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №206 від 14.03.2019, в т.ч.ПДВ (20%) 1400,00 грн",8400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-26,939,"ТОВ ""МГ-Медіа""","Луганська обл., м. Сєвєродонецьк, просп. Гвардійський, буд. 21",39619343,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №51 від 25.03.2019 без ПДВ,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-26,940,"ТОВ РІА ""К&К""","Луганська обл., Старобільський р-н, м. Старобільск, вул. Миру, буд. 22А",24184140,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №4/н від 21.03.2019 без ПДВ,"3895,13",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-26,948,УДКСУ у Дунаєвецькому районі Хмельницької області,"Хмельницька обл., Дунаєвецький р-н, м. Дунаївці, вул. ШЕВЧЕНКА, буд. 83А",37993631,+;1340;Оренда приміщення згідно з рахунком №1 від 04.03.2019 без ПДВ,500,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
