ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,2100,2019-02-08,127,Шаварська Галина Богданівна,"Івано-Франківська обл., м. Яремче",,,800000,ФОП,Повернення особам добровільних внесків
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,8,2019-03-28,795,"ТОВ ""ГЛОБАЛ МЕДІА ГРУП""","м. Київ, вул. Кирилівська, буд. 23",35446622,"Повернення суми перерах плат доруч 44,56 від 01.02.19р. За друк постерів, у зв'язку з ненаданням послуг по рах №177 від 31.01.19р.",200000,юридична особа,Повернення коштів виконавцями  за укладеними договорам
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-19,535,"ТОВ ""Редакція газети ""Вісті Ковельщини""","Волинська обл., м. Ковель, вул. Грушевського, буд. 2",02471672," +;1220;Надання друкованої площі для передвиборної агітації зг.рах. №77 від 11.03.19р. Дог№ 7 від 11.03.19р. В.т.ч. ПДВ 359,00грн.",2154,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-19,540,"ТОВ ""Редакція районної газети ""Голос народу""","Тернопільська обл., м. Чортків, вул. Зелена, буд. 3",02475345,Надання друкованої площі для передвиборної агітації зг.рах. №66 від 14.03.19р. Дог№ 1 від 14.03.19р. Без ПДВ,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-19,530,"ТОВ ""РЕДАКЦІЯ ГАЗЕТИ ""НАДСЛУЧАНСЬКИЙ ВІСНИК""","Рівненська обл., Березнівський р-н, м. Березне, вул. Київська, буд. 7",02474989,Надання друкованої площі для передвиборної агітації зг.рах. №2 від 19.03.19р. Дог№ 2 від 15.03.19р. Без ПДВ,2830,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-19,531,"РЕДАКЦІЯ РІВНЕНСЬКОЇ МІСЬКРАЙОННОЇ ГАЗЕТИ ""СЛОВО І ЧАС""","м. Рівне, вул. ПЕТРА МОГИЛИ, буд. 22Б",02474831,Надання друкованої площі для передвиборної агітації зг.рах. №108 від 19.03.19р. Дог№ 101 від 11.03.19р. Без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-19,533,"ПП ""Редакція газети ""Слово народу","Івано-Франківська обл., Богородчанський р-н, смт Богородчани, вул. Шевченка, буд. 65",02473033,Надання друкованої площі для передвиборної агітації зг.рах. №31 від 13.03.19р. Дог№ 7 від 07.03.19р. Без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-19,545,"ТОВ ""Телерадіокомпанія ""Вікка""","Черкаська обл., м. Черкаси, вул. ЮРІЯ ІЛЛЄНКА, буд. 27",21385292," +;1211;Розміщення матеріалів передвибоної агітації зг.рах. № СФ-0000493 від 25.02.19р. По дог №ДГ-ПР6 від 05.02.19р. Дод№5 від 20.02.19р. В.т.ч. ПДВ 750,00грн.",4500,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-19,534,"ПП ""Газета Полісся""","Рівненська обл., Зарічненський р-н, смт Зарічне, вул. Центральна, буд. 59",30563142,Надання друкованої площі для передвиборної агітації зг.рах. №22 від 11.03.19р. Дог№ 7 від 07.03.19р. Без ПДВ,5500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-19,532,ФОП Журило Софія Станіславівна,"Київська обл., Києво-Святошинський р-н, с. Чайки, вул. Валерія Лобановського, буд. 28, кв. З0",,Надання друкованої площі для передвиборної агітації зг.рах. №С-59 від 18.03.19р. Дог№ 18.03.19 від 18.03.19р. Без ПДВ,5700,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-19,536,"ПП ""Телерадіокомпанія ""НТК""","Івано-Франківська обл., м. Коломия, вул. Січових стрільців, буд. 23",25073559," +;1211;Трансляція передвиборної агітації зг.рах. №1403 від 14.03.19р. Дог №7ПА від 25.02.19р. В.т.ч. ПДВ 1512,00грн.",9072,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-19,544,"ТОВ ""Телерадіокомпанія ""Вікка""","Черкаська обл., м. Черкаси, вул. ЮРІЯ ІЛЛЄНКА, буд. 27",21385292," +;1211;Розміщення матеріалів передвибоної агітації зг.рах. № СФ-0000554 від 18.03.19р. По дог №ДГ-ПР6 від 05.02.19р. Дод№5 від 20.02.19р. В.т.ч. ПДВ 7125,00грн.",42750,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-19,539,"ДОЧІРНЄ ПІДПРИЄМСТВО ТЕЛЕРАДІОКОМПАНІЯ ""МУКАЧЕВО (""М-СТУДІО"")"" ВИРОБНИЧО-КОМЕРЦІЙНОГО ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОДЮСЕР""","Закарпатська обл., м. Мукачеве, вул. Івана Франка, буд. 132",22082346,Політична агітація на ТВ зг рах №1510 від 14.03.19р. По дог №2 від 08.02.19р. Без ПДВ,61000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-19,543,"ТОВ ""Телерадіокомпанія TTV""","м. Кропивницький, вул. Медведєва, буд. 1А",13745760," +;1211;Розміщення передвиборчої агітації на телеканалі TTV зг рах №36 від 13.03.19р. По дог №29-01/19-02 від 29.01.19р. В.т.ч. ПДВ  - 12750,00грн.",76500,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-19,529,"ТОВ ""Телекомпанія ""СТС""","м. Суми, пл. Незалежності, буд. 10, оф. 25",39751385," +;1211;Оплата ефірного часу на телебаченні зг рах №73 від 18.03.19 р. по дог № 29-01/19/04 від 29.01.19 р. В.т.ч. ПДВ 20333,33грн.",122000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1400,2019-03-19,538,Турчин Наталія Юріївна,"м. Івано-Франківськ, вул. ВАЛОВА, буд. 8А, кв. 7",,Рекламні послуги в мережі інтернет зг рах №3 від 18.03.19р. По дог №190201 від 01.03.19р. Без ПДВ,150000,ФОП,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-19,537,"ТОВ ""Медіагруп Алекс.ЮА""","м. Запоріжжя, просп. Моторобудівників, буд. 48",24451003," +;1211;Оплата ефірного часу на ТБ для проведення передвиборної агітації зг рах №СФ-0000062 від 14.03.19 по дог №04-п від 05.02.19р. В.т.ч. ПДВ 43256,50грн.",259539,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1350,2019-03-19,541,"ТОВ ""ГЛОБАЛ МЕДІА ГРУП""","м. Київ, вул. Кирилівська, буд. 23",35446622," +;1350;Розміщення реклами на спецконструкціях зг рах № 353 від 21.02.19р. По дог 280119/ПО01 від 28.01.19р. Дод №03 від 21.02.19р.  В.т.ч. ПДВ 166666,66грн.",1000000,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1110,2019-03-20,550,"ТОВ ""ЛІДЕР-ІФ""","м. Івано-Франківськ, вул. Гетьмана Сагайдачного, буд. 82",40502725," +;1110;Виготовлення друкованих матеріалів зг.рах. №14 від 12.03.19р. Дог №28-01/19 від 28.01.19р. В.т.ч. ПДВ 983,33грн.",5900,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-20,549,"Івано-Франківське обласне телебачення ""Галичина""","м. Івано-Франківськ, вул. Михайла Грушевського, буд. 21, кімн. 701",13641427," +;1211;Трансляція агітаційних матеріалів зг рах №112 від 19.03.19р. По дог №28/02/19 від 28.01.19р. в.т.ч. ПДВ 2800,00грн.",16800,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1110,2019-03-20,546,"ТОВ ""ЛІДЕР-ІФ""","м. Івано-Франківськ, вул. Гетьмана Сагайдачного, буд. 82",40502725," +;1110;Виготовлення друкованих матеріалів зг.рах. №15 від 12.03.19р. Дог №28-01/19 від 28.01.19р. В.т.ч. ПДВ 5233,33грн.",31400,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-21,552,"ТОВ ""РЕДАКЦІЯ ГАЗЕТИ ""ВІСНИК ХУСТЩИНИ""","Закарпатська обл., м. Хуст, вул. Корятовича, буд. 3",02472694,Надання друкованої площі для передвиборної агітації зг.рах. №60 від 18.03.19р. Дог№ 3 від 11.03.19р. Без ПДВ,2250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-21,558,"ПП ""Редакція часопису Городоччини ""Народна думка""","Львівська обл., Городоцький р-н, м. Городок, Майдан Гайдамаків, буд. 16",02473955,Надання друкованої площі для передвиборної агітації зг.рах. №71 від 11.03.19р. Дог№ 71 від 07.03.19р. Без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-21,557,"ТОВ ""Інформаційне агентство ""Волинські новини""","м. Луцьк, вул. Електроапаратна, буд. 3",41637310,Розміщення інформації у форматі статті в газеті зг.рах. №СФ-0000044 від 01.03.19р. Дог №8-19 від 01.03.19р. Без ПДВ,4140,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1400,2019-03-21,551,"ТОВ ""Інформаційне агентство ""Волинські новини""","м. Луцьк, вул. Електроапаратна, буд. 3",41637310,Розміщення інформації у форматі статті на сайті зг.рах. №СФ-0000045 від 01.03.19р. Дог №8-19 від 01.03.19р. Без ПДВ,8500,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-21,553,"ПАТ ""НСТУ""","м. Київ, вул. Мельникова, буд. 42",23152907," +;1211;Надання послуг з розміщення матеріалів передвиборної агітації на телевіз каналі зг рах №НТК000000174 від 25.02.19р. По дог №30-32/3 від 21.02.19р. В.т.ч. ПДВ 5527,15грн.","33162,9",юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-21,554,"ТОВ ""Гравіс-кіно""","м. Київ, вул. Кирилівська, буд. 23",36257228," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №66 від 25.02.19р. По дог. № ПА-8 від 28.01.19 р. В.т.ч. ПДВ - 25000,00грн.",150000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1400,2019-03-21,556,Турчин Наталія Юріївна,"м. Івано-Франківськ, вул. ВАЛОВА, буд. 8А, кв. 7",,Рекламні послуги в мережі інтернет зг рах №3 від 18.03.19р. По дог №190201 від 01.03.19р. Без ПДВ,150000,ФОП,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-21,555,"ТОВ ""Рєал істейт-ТВ""","м. Київ, вул. Кирилівська, буд. 23",35405350," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №24 від 25.02.19р. По дог. № ПА-8/1 від 28.01.19 р. В.т.ч. ПДВ -25000,00грн.",150000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1400,2019-03-22,562,"ПП ""ОЛІМП ІНТЕРМЕДІА""","м. Івано-Франківськ, вул. В. ІВАСЮКА, буд. 52, кв. 53",34844349,Оплата за трансляцію виступу канд. На пост. Презид. На світодіодному екрані зг.рах. № 03 від 21.03.19р. Дог№21-03/19-02 від 21.03.19р.,1000,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-22,572,"Дочірнє підприємство ""Галицький кореспондент"" ТОВ ""Медіа альянс""","м. Івано-Франківськ, вул. О. СОРОХТЕЯ, буд. 37, кв. 84",35276475,Надання друкованої площідля передвиборчої агітації зг.рах.№СФ-0000025 від 07.03.19р. По дог. №07/03 від 07.03.19р. без ПДВ,1000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-22,564,"ТОВ ""Телерадіокомпанія ""РАІ""","Івано-Франківська обл., м. Бурштин, вул. Січових стрільців, буд. 27",36983355,Трансляція передвиборчої агітації на обл телеканал зг рах № 76 від 22.03.19р. по дог №01-31/19-Б від 31.01.19 Без ПДВ,4500,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1320,2019-03-22,560,ІВАНО-ФРАНКІВСЬКИЙ АКАДЕМІЧНИЙ ОБЛАСНИЙ УКРАЇНСЬКИЙ МУЗИЧНО-ДРАМАТИЧНИЙ ТЕАТР ІМЕНІ ІВАНА ФРАНКА,"м. Івано-Франківськ, вул. НЕЗАЛЕЖНОСТІ, буд. 42",02225447," +;1320;Оренда приміщення зг рах №СФ-16 від 21.03.19р. дог№22/1 від 18.02.19р. В.т.ч. ПДВ 825,00грн.",4950,юридична особа,"оренда будинків і приміщень усіх форм власності для проведення публічних дебатів, дискусій, &quot;круглих столів&quot;, прес-конференцій стосовно положень передвиборної програми та політичної діяльності партії – суб’єкта виборчого процесу чи політичної діяльності кандидата на пост Президента України, а також для виготовлення матеріалів передвиборної агітації"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-22,566,"Івано-Франківське обласне телебачення ""Галичина""","м. Івано-Франківськ, вул. Михайла Грушевського, буд. 21, кімн. 701",13641427," +;1211;Трансляція агітаційних матеріалів зг рах №121 від 22.03.19р. По дог №28/02/19 від 28.01.19р. в.т.ч. ПДВ 1000,00грн.",6000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-22,563,"ТОВ ""Івано-Франківська телерадіокомпанія ""Канал-402""","м. Івано-Франківськ, вул. Вʼячеслава Чорновола, буд. 99",13642036," +;1211;Трансляція матеріалів передвиборчої агітації зг рах №032 від 22.03.19р. По дог №2801/2019 від 29.01.19 р. В.т.ч. ПДВ - 1200,00грн.",7200,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1320,2019-03-22,561,ІВАНО-ФРАНКІВСЬКИЙ АКАДЕМІЧНИЙ ОБЛАСНИЙ УКРАЇНСЬКИЙ МУЗИЧНО-ДРАМАТИЧНИЙ ТЕАТР ІМЕНІ ІВАНА ФРАНКА,"м. Івано-Франківськ, вул. НЕЗАЛЕЖНОСТІ, буд. 42",02225447," +;1320;Компенсація комунальних та ін послуг зг рах №СФ-17 від 21.03.19р. дог№22/2 від 18.02.19р. В.т.ч. ПДВ 1362,50грн.",8175,юридична особа,"оренда будинків і приміщень усіх форм власності для проведення публічних дебатів, дискусій, &quot;круглих столів&quot;, прес-конференцій стосовно положень передвиборної програми та політичної діяльності партії – суб’єкта виборчого процесу чи політичної діяльності кандидата на пост Президента України, а також для виготовлення матеріалів передвиборної агітації"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-22,565,"ТОВ ""ТРК 3-Студія""","м. Івано-Франківськ, вул. Січових стрільців, буд. 56",23797886," +;1211;Трансляція відеоматеріалів передвиборчої агітаці зг.рах №СФ-0000035 від 22.03.19 по дог 28-0-01/19 від 28.01.19р. В.т.ч. ПДВ 1600,00грн.",9600,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-22,571,"ТОВ ""ТЕЛЕКОНЕКТ""","м. Одеса, Фонтанська дорога, буд. 33",38058345," +;1211;Розміщення матеріалів передвиборчої агітації в ефірі зг рах №2 від 30.01.19р. Дог №30-01/19-01 від 30.01.19р. В.т.ч. ПДВ 20% - 16666,67грн.",100000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-22,569,"ТОВ ""Гравіс-кіно""","м. Київ, вул. Кирилівська, буд. 23",36257228," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №66 від 25.02.19р. По дог. № ПА-8 від 28.01.19 р. В.т.ч. ПДВ - 25000,00грн.",150000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-22,568,"ТОВ ""Рєал істейт-ТВ""","м. Київ, вул. Кирилівська, буд. 23",35405350," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №24 від 25.02.19р. По дог. № ПА-8/1 від 28.01.19 р. В.т.ч. ПДВ -25000,00грн.",150000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1400,2019-03-22,570,Турчин Наталія Юріївна,"м. Івано-Франківськ, вул. ВАЛОВА, буд. 8А, кв. 7",,Рекламні послуги в мережі інтернет зг рах №3 від 18.03.19р. По дог №190201 від 01.03.19р. Без ПДВ,400000,ФОП,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-22,567,"ТОВ ""Телерадіокомпанія ""Студія 1+1""","м. Київ, вул. Кирилівська, буд. 23",23729809," +;1211;Розповсюдження передвиборної агітації на каналах т/б зг.рах № 144 від 25.02.19 р. дог № ПА7 від 28.01.19 р. В.т.ч. ПДВ  - 100000,00грн.",600000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,577,"ТОВ ""ТАК ТВ+""","м. Київ, вул. Кирилівська, буд. 23",37701196," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №17 від 25.02.19р. По дог. № ПА-8/3 від 28.01.19 р. В.т.ч. ПДВ - 160,00грн.",960,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,581,"ТОВ ""Телерадіокомпанія ""TБ Стимул""","м. Київ, вул. Кирилівська, буд. 23",30462482," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №15 від 25.02.19р. По дог. № ПА-8/7 від 28.01.19 р. В.т.ч. ПДВ - 160,00грн.",960,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,578,"ТОВ ""Телерадіокомпанія ""Алекс ТВ""","м. Київ, вул. Кирилівська, буд. 23",31036723," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №22 від 25.02.19р. По дог. № ПА-8/4 від 28.01.19 р. В.т.ч. ПДВ - 160,00грн.",960,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,580,"ТОВ ""Телерадіокомпанія ""S-ТЕТ""","м. Київ, вул. Кирилівська, буд. 23",31645208," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №15 від 25.02.19р. По дог. № ПА-8/6 від 28.01.19 р. В.т.ч. ПДВ - 160,00грн.",960,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,576,"ТОВ ""Компанія інформації радіотелекомунікації ""ТОР""","м. Київ, вул. Кирилівська, буд. 23",19384641," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №15 від 25.02.19р. По дог. № ПА-8/2 від 28.01.19 р. В.т.ч. ПДВ - 160,00грн.",960,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,579,"ТОВ ""Телевізійна компанія ""Приват ТБ Дніпро""","м. Дніпро, вул. Набережна перемоги, буд. 50",23376587," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №14 від 25.02.19р. По дог. № ПА-8/5 від 28.01.19 р. В.т.ч. ПДВ - 160,00грн.",960,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,573,"ТОВ ""Рєал істейт-ТВ""","м. Київ, вул. Кирилівська, буд. 23",35405350," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №24 від 25.02.19р. По дог. № ПА-8/1 від 28.01.19 р. В.т.ч. ПДВ -24520,00грн.",147120,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,574,"ТОВ ""Гравіс-кіно""","м. Київ, вул. Кирилівська, буд. 23",36257228," +;1211;Розповсюдження передвиборчої агітації на каналах ТБ зг.рах. №66 від 25.02.19р. По дог. № ПА-8 від 28.01.19 р. В.т.ч. ПДВ - 24520,00грн.",147120,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-27,575,"ТОВ ""Телерадіокомпанія ""Студія 1+1""","м. Київ, вул. Кирилівська, буд. 23",23729809," +;1211;Розповсюдження передвиборної агітації на каналах т/б зг.рах № 144 від 25.02.19 р. дог № ПА7 від 28.01.19 р. В.т.ч. ПДВ  - 125000,00грн.",750000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-28,608,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""СТЕРХ"" ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИРОДНІ ІНВЕСТИЦІЇ""","м. Дніпро, вул. Писаржевського, буд. 1А",24434223," +;1211;Оплата ефірного часу на телебаченні зг рах №СФ-03/14 від 12.03.19р. По дог №190-05/02/19-03 від 05.02.19р. В.т.ч. ПДВ 1,60грн.","9,6",юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1211,2019-03-28,607,"КП ""Телерадіоагентство ""Новий Чернігів"" Чернігівської міської ради","м. Чернігів, просп. Миру, буд. 38А",21397527," +;1211;Розміщення передвиборної агітації на телебачення зг.рах.№45 від 15.03.19 по дог№ 29-01/19-01 від 29.01.19р. В.т.ч. ПДВ 9,33грн.",56,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-28,599,"ТОВ ""Редакція газети ""Гуцульський край""","Івано-Франківська обл., Косівський р-н, м. Косів, вул. Незалежності, буд. 34",02472909,Надання друкованої площідля передвиборчої агітації зг.рах.№78 від 26.03.19р. По дог. №2/03 від 11.03.19р. без ПДВ,840,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-28,618,"ПП ""Нетішинський вісник""","Хмельницька обл., м. Нетішин, просп. Незалежності, буд. 31",21324617," +;1220;Надання друкованої площідля передвиборчої агітації зг.рах.№27 від 13.03.19р. По дог. №8 від 07.03.19р. В.т.ч. ПДВ 166,67грн.",1000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-28,601,"ПП ""Редакція часопису ""Вперед""","м. Івано-Франківськ, вул. Короля Данила, буд. 11",02472988,Надання друкованої площі для передвиборчої агітації зг.рах№89 від 26.03.19р. Дог №4 від 11.03.19. без ПДВ ,1365,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,223,1220,2019-03-28,595,"ТОВ ""Редакція газети ""Галицьке слово""","Івано-Франківська обл., Галицький р-н, м. Галич, вул. Євгена Коновальця, буд. 5",25597973,Надання друкованої площідля передвиборчої агітації зг.рах.№26 від 26.03.19р. По дог. №5 від 06.03.19р. без ПДВ,1456,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
